id,src,dst,ttype
4047,61,62,TRANSFER
4048,61,342,TRANSFER
4049,61,16,TRANSFER
4050,61,26,TRANSFER
4051,61,330,TRANSFER
4052,61,333,TRANSFER
4053,61,67,TRANSFER
4054,61,23,TRANSFER
4055,61,64,TRANSFER
4056,61,461,TRANSFER
4057,61,39,TRANSFER
4058,61,117,TRANSFER
4059,61,53,TRANSFER
4060,61,21,TRANSFER
4061,61,168,TRANSFER
4062,61,125,TRANSFER
4063,61,1080,TRANSFER
4064,61,167,TRANSFER
4065,61,1433,TRANSFER
4066,61,632,TRANSFER
4067,61,89,TRANSFER
4068,61,108,TRANSFER
4069,62,30,TRANSFER
4070,62,249,TRANSFER
4071,62,1222,TRANSFER
4072,62,690,TRANSFER
4073,62,203,TRANSFER
4074,62,49,TRANSFER
4075,62,869,TRANSFER
4076,62,456,TRANSFER
4077,62,98,TRANSFER
4078,62,35,TRANSFER
4079,62,113,TRANSFER
4080,62,65,TRANSFER
4081,62,120,TRANSFER
4082,62,19,TRANSFER
4083,62,87,TRANSFER
4084,62,967,TRANSFER
4085,62,1381,TRANSFER
4086,62,66,TRANSFER
4087,62,10,TRANSFER
4088,62,26,TRANSFER
4089,62,651,TRANSFER
4090,62,638,TRANSFER
4091,62,36,TRANSFER
4092,62,64,TRANSFER
4093,62,449,TRANSFER
4094,62,706,TRANSFER
4095,62,90,TRANSFER
4096,62,1212,TRANSFER
4097,62,5,TRANSFER
4098,62,74,TRANSFER
4099,62,893,TRANSFER
4100,62,31,TRANSFER
4101,62,57,TRANSFER
4102,62,325,TRANSFER
4103,62,45,TRANSFER
4104,62,149,TRANSFER
4105,62,17,TRANSFER
4106,62,14,TRANSFER
4107,62,936,TRANSFER
4108,62,554,TRANSFER
4109,62,86,TRANSFER
4110,62,68,TRANSFER
4111,62,1039,TRANSFER
4112,62,1255,TRANSFER
4113,62,34,TRANSFER
4114,62,24,TRANSFER
4115,62,379,TRANSFER
4116,62,47,TRANSFER
4117,62,0,TRANSFER
4118,63,12,TRANSFER
4119,63,116,TRANSFER
4120,63,661,TRANSFER
4121,63,701,TRANSFER
4122,63,25,TRANSFER
4123,63,17,TRANSFER
4124,63,43,TRANSFER
4125,63,48,TRANSFER
4126,63,39,TRANSFER
4127,63,34,TRANSFER
4128,63,47,TRANSFER
4129,63,38,TRANSFER
4130,63,30,TRANSFER
4131,63,21,TRANSFER
4132,63,14,TRANSFER
4133,63,55,TRANSFER
4134,63,15,TRANSFER
4135,63,305,TRANSFER
4136,63,676,TRANSFER
4137,63,263,TRANSFER
4138,63,99,TRANSFER
4139,63,97,TRANSFER
4140,63,31,TRANSFER
4141,63,1218,TRANSFER
4142,63,158,TRANSFER
4143,63,35,TRANSFER
4144,63,347,TRANSFER
4145,63,162,TRANSFER
4146,63,304,TRANSFER
4147,63,120,TRANSFER
4148,63,337,TRANSFER
4149,63,78,TRANSFER
4150,63,37,TRANSFER
4151,63,198,TRANSFER
4152,63,90,TRANSFER
4153,63,3,TRANSFER
4154,63,585,TRANSFER
4155,63,136,TRANSFER
4156,63,187,TRANSFER
4157,63,1055,TRANSFER
4158,63,57,TRANSFER
4159,64,48,TRANSFER
4160,64,61,TRANSFER
4161,64,34,TRANSFER
4162,64,144,TRANSFER
4163,64,232,TRANSFER
4164,64,52,TRANSFER
4165,64,10,TRANSFER
4166,64,863,TRANSFER
4167,64,118,TRANSFER
4168,64,724,TRANSFER
4169,64,25,TRANSFER
4170,64,11,TRANSFER
4171,64,88,TRANSFER
4172,64,28,TRANSFER
4173,64,42,TRANSFER
4174,64,26,TRANSFER
4175,64,40,TRANSFER
4176,64,54,TRANSFER
4177,64,1,TRANSFER
4178,64,631,TRANSFER
4179,64,703,TRANSFER
4180,64,31,TRANSFER
4181,64,247,TRANSFER
4182,64,38,TRANSFER
4183,64,155,TRANSFER
4184,64,466,TRANSFER
4185,64,246,TRANSFER
4186,64,75,TRANSFER
4187,64,57,TRANSFER
4188,64,76,TRANSFER
4189,64,16,TRANSFER
4190,64,332,TRANSFER
4191,64,83,TRANSFER
4192,64,1073,TRANSFER
4193,64,35,TRANSFER
4194,64,21,TRANSFER
4195,64,17,TRANSFER
4196,64,7,TRANSFER
4197,64,220,TRANSFER
4198,64,8,TRANSFER
4199,64,33,TRANSFER
4200,64,85,TRANSFER
4201,64,124,TRANSFER
4202,65,38,TRANSFER
4203,65,49,TRANSFER
4204,65,591,TRANSFER
4205,65,111,TRANSFER
4206,65,170,TRANSFER
4207,65,113,TRANSFER
4208,65,19,TRANSFER
4209,65,46,TRANSFER
4210,65,283,TRANSFER
4211,65,208,TRANSFER
4212,65,29,TRANSFER
4213,65,15,TRANSFER
4214,65,739,TRANSFER
4215,65,494,TRANSFER
4216,65,8,TRANSFER
4217,65,45,TRANSFER
4218,65,2,TRANSFER
4219,65,904,TRANSFER
4220,65,21,TRANSFER
4221,65,1074,TRANSFER
4222,65,28,TRANSFER
4223,65,47,TRANSFER
4224,65,36,TRANSFER
4225,65,53,TRANSFER
4226,65,35,TRANSFER
4227,65,735,TRANSFER
4228,65,63,TRANSFER
4229,65,131,TRANSFER
4230,65,435,TRANSFER
4231,65,711,TRANSFER
4232,65,630,TRANSFER
4233,65,119,TRANSFER
4234,65,43,TRANSFER
4235,65,48,TRANSFER
4236,65,538,TRANSFER
4237,65,91,TRANSFER
4238,65,123,TRANSFER
4239,65,989,TRANSFER
4240,65,593,TRANSFER
4241,65,108,TRANSFER
4242,65,55,TRANSFER
4243,65,74,TRANSFER
4244,65,6,TRANSFER
4245,65,86,TRANSFER
4246,66,32,TRANSFER
4247,66,1041,TRANSFER
4248,66,44,TRANSFER
4249,66,99,TRANSFER
4250,66,145,TRANSFER
4251,66,15,TRANSFER
4252,66,200,TRANSFER
4253,66,36,TRANSFER
4254,66,119,TRANSFER
4255,66,35,TRANSFER
4256,66,548,TRANSFER
4257,66,63,TRANSFER
4258,66,17,TRANSFER
4259,66,111,TRANSFER
4260,66,50,TRANSFER
4261,66,177,TRANSFER
4262,66,26,TRANSFER
4263,66,23,TRANSFER
4264,66,13,TRANSFER
4265,66,371,TRANSFER
4266,66,86,TRANSFER
4267,67,52,TRANSFER
4268,67,329,TRANSFER
4269,67,319,TRANSFER
4270,67,25,TRANSFER
4271,67,356,TRANSFER
4272,67,697,TRANSFER
4273,67,85,TRANSFER
4274,67,50,TRANSFER
4275,67,34,TRANSFER
4276,67,151,TRANSFER
4277,67,336,TRANSFER
4278,67,36,TRANSFER
4279,67,19,TRANSFER
4280,67,18,TRANSFER
4281,67,1,TRANSFER
4282,67,93,TRANSFER
4283,67,17,TRANSFER
4284,67,54,TRANSFER
4285,67,62,TRANSFER
4286,67,341,TRANSFER
4287,67,99,TRANSFER
4288,67,73,TRANSFER
4289,67,291,TRANSFER
4290,67,352,TRANSFER
4291,67,53,TRANSFER
4292,67,334,TRANSFER
4293,67,108,TRANSFER
4294,68,97,TRANSFER
4295,68,291,TRANSFER
4296,68,17,TRANSFER
4297,68,983,TRANSFER
4298,68,20,TRANSFER
4299,68,1379,TRANSFER
4300,68,32,TRANSFER
4301,68,1418,TRANSFER
4302,68,22,TRANSFER
4303,68,9,TRANSFER
4304,68,41,TRANSFER
4305,68,40,TRANSFER
4306,68,36,TRANSFER
4307,68,24,TRANSFER
4308,68,64,TRANSFER
4309,68,82,TRANSFER
4310,68,27,TRANSFER
4311,68,87,TRANSFER
4312,68,25,TRANSFER
4313,68,294,TRANSFER
4314,68,100,TRANSFER
4315,68,771,TRANSFER
4316,68,16,TRANSFER
4317,68,19,TRANSFER
4318,69,60,TRANSFER
4319,69,8,TRANSFER
4320,69,35,TRANSFER
4321,69,107,TRANSFER
4322,69,210,TRANSFER
4323,69,156,TRANSFER
4324,69,98,TRANSFER
4325,69,92,TRANSFER
4326,69,22,TRANSFER
4327,69,88,TRANSFER
4328,69,20,TRANSFER
4329,69,390,TRANSFER
4330,69,615,TRANSFER
4331,69,21,TRANSFER
4332,69,777,TRANSFER
4333,69,44,TRANSFER
4334,69,38,TRANSFER
4335,69,131,TRANSFER
4336,69,309,TRANSFER
4337,69,710,TRANSFER
4338,69,65,TRANSFER
4339,69,47,TRANSFER
4340,69,29,TRANSFER
4341,69,970,TRANSFER
4342,69,332,TRANSFER
4343,69,34,TRANSFER
4344,70,46,TRANSFER
4345,70,482,TRANSFER
4346,70,195,TRANSFER
4347,70,651,TRANSFER
4348,70,7,TRANSFER
4349,70,19,TRANSFER
4350,70,39,TRANSFER
4351,70,10,TRANSFER
4352,70,23,TRANSFER
4353,70,127,TRANSFER
4354,70,36,TRANSFER
4355,70,262,TRANSFER
4356,70,78,TRANSFER
4357,70,21,TRANSFER
4358,70,1361,TRANSFER
4359,70,22,TRANSFER
4360,70,327,TRANSFER
4361,70,43,TRANSFER
4362,70,34,TRANSFER
4363,70,27,TRANSFER
4364,70,116,TRANSFER
4365,70,56,TRANSFER
4366,70,284,TRANSFER
4367,70,1,TRANSFER
4368,70,64,TRANSFER
4369,71,25,TRANSFER
4370,71,43,TRANSFER
4371,71,955,TRANSFER
4372,71,79,TRANSFER
4373,71,42,TRANSFER
4374,71,39,TRANSFER
4375,71,15,TRANSFER
4376,71,459,TRANSFER
4377,71,35,TRANSFER
4378,71,47,TRANSFER
4379,71,21,TRANSFER
4380,71,130,TRANSFER
4381,71,24,TRANSFER
4382,71,20,TRANSFER
4383,71,171,TRANSFER
4384,71,118,TRANSFER
4385,71,33,TRANSFER
4386,71,50,TRANSFER
4387,71,276,TRANSFER
4388,71,17,TRANSFER
4389,71,32,TRANSFER
4390,71,18,TRANSFER
4391,71,96,TRANSFER
4392,72,46,TRANSFER
4393,72,8,TRANSFER
4394,72,27,TRANSFER
4395,72,11,TRANSFER
4396,72,330,TRANSFER
4397,72,654,TRANSFER
4398,72,213,TRANSFER
4399,72,25,TRANSFER
4400,72,17,TRANSFER
4401,72,10,TRANSFER
4402,72,4,TRANSFER
4403,72,23,TRANSFER
4404,72,7,TRANSFER
4405,72,488,TRANSFER
4406,72,20,TRANSFER
4407,72,35,TRANSFER
4408,72,1436,TRANSFER
4409,72,301,TRANSFER
4410,72,63,TRANSFER
4411,72,29,TRANSFER
4412,72,964,TRANSFER
4413,72,353,TRANSFER
4414,72,19,TRANSFER
4415,72,82,TRANSFER
4416,73,32,TRANSFER
4417,73,468,TRANSFER
4418,73,31,TRANSFER
4419,73,6,TRANSFER
4420,73,156,TRANSFER
4421,73,12,TRANSFER
4422,73,55,TRANSFER
4423,73,236,TRANSFER
4424,73,50,TRANSFER
4425,73,18,TRANSFER
4426,73,65,TRANSFER
4427,73,26,TRANSFER
4428,73,19,TRANSFER
4429,73,34,TRANSFER
4430,73,39,TRANSFER
4431,73,20,TRANSFER
4432,73,454,TRANSFER
4433,73,150,TRANSFER
4434,73,24,TRANSFER
4435,73,440,TRANSFER
4436,73,59,TRANSFER
4437,73,446,TRANSFER
4438,73,49,TRANSFER
4439,74,292,TRANSFER
4440,74,16,TRANSFER
4441,74,364,TRANSFER
4442,74,38,TRANSFER
4443,74,125,TRANSFER
4444,74,495,TRANSFER
4445,74,140,TRANSFER
4446,74,17,TRANSFER
4447,74,12,TRANSFER
4448,74,90,TRANSFER
4449,74,67,TRANSFER
4450,74,130,TRANSFER
4451,74,28,TRANSFER
4452,74,317,TRANSFER
4453,74,31,TRANSFER
4454,74,286,TRANSFER
4455,74,112,TRANSFER
4456,74,27,TRANSFER
4457,74,894,TRANSFER
4458,74,170,TRANSFER
4459,74,1156,TRANSFER
4460,74,6,TRANSFER
4461,74,66,TRANSFER
4462,74,52,TRANSFER
4463,75,644,TRANSFER
4464,75,12,TRANSFER
4465,75,322,TRANSFER
4466,75,541,TRANSFER
4467,75,660,TRANSFER
4468,75,54,TRANSFER
4469,75,458,TRANSFER
4470,75,1358,TRANSFER
4471,75,8,TRANSFER
4472,75,14,TRANSFER
4473,75,1206,TRANSFER
4474,75,161,TRANSFER
4475,75,90,TRANSFER
4476,75,21,TRANSFER
4477,75,31,TRANSFER
4478,75,680,TRANSFER
4479,75,60,TRANSFER
4480,75,327,TRANSFER
4481,75,37,TRANSFER
4482,75,100,TRANSFER
4483,75,17,TRANSFER
4484,75,56,TRANSFER
4485,75,1334,TRANSFER
4486,75,15,TRANSFER
4487,76,21,TRANSFER
4488,76,40,TRANSFER
4489,76,71,TRANSFER
4490,76,26,TRANSFER
4491,76,166,TRANSFER
4492,76,218,TRANSFER
4493,76,192,TRANSFER
4494,76,17,TRANSFER
4495,76,33,TRANSFER
4496,76,35,TRANSFER
4497,76,252,TRANSFER
4498,76,1340,TRANSFER
4499,76,332,TRANSFER
4500,76,6,TRANSFER
4501,76,47,TRANSFER
4502,76,162,TRANSFER
4503,76,307,TRANSFER
4504,76,1181,TRANSFER
4505,76,82,TRANSFER
4506,76,46,TRANSFER
4507,76,5,TRANSFER
4508,76,388,TRANSFER
4509,76,49,TRANSFER
4510,76,86,TRANSFER
4511,76,730,TRANSFER
4512,76,1199,TRANSFER
4513,76,328,TRANSFER
4514,77,25,TRANSFER
4515,77,1028,TRANSFER
4516,77,41,TRANSFER
4517,77,45,TRANSFER
4518,77,107,TRANSFER
4519,77,205,TRANSFER
4520,77,360,TRANSFER
4521,77,53,TRANSFER
4522,77,98,TRANSFER
4523,77,118,TRANSFER
4524,77,867,TRANSFER
4525,77,1377,TRANSFER
4526,77,74,TRANSFER
4527,77,24,TRANSFER
4528,77,1,TRANSFER
4529,77,88,TRANSFER
4530,77,376,TRANSFER
4531,77,83,TRANSFER
4532,77,17,TRANSFER
4533,77,1164,TRANSFER
4534,77,90,TRANSFER
4535,77,61,TRANSFER
4536,77,39,TRANSFER
4537,77,16,TRANSFER
4538,77,986,TRANSFER
4539,78,329,TRANSFER
4540,78,21,TRANSFER
4541,78,35,TRANSFER
4542,78,20,TRANSFER
4543,78,160,TRANSFER
4544,78,286,TRANSFER
4545,78,874,TRANSFER
4546,78,739,TRANSFER
4547,78,928,TRANSFER
4548,78,53,TRANSFER
4549,78,68,TRANSFER
4550,78,50,TRANSFER
4551,78,72,TRANSFER
4552,78,22,TRANSFER
4553,78,206,TRANSFER
4554,78,185,TRANSFER
4555,78,110,TRANSFER
4556,78,631,TRANSFER
4557,78,39,TRANSFER
4558,78,27,TRANSFER
4559,78,58,TRANSFER
4560,78,24,TRANSFER
4561,78,31,TRANSFER
4562,78,168,TRANSFER
4563,78,1162,TRANSFER
4564,79,139,TRANSFER
4565,79,987,TRANSFER
4566,79,38,TRANSFER
4567,79,28,TRANSFER
4568,79,26,TRANSFER
4569,79,27,TRANSFER
4570,79,100,TRANSFER
4571,79,136,TRANSFER
4572,79,975,TRANSFER
4573,79,389,TRANSFER
4574,79,59,TRANSFER
4575,79,916,TRANSFER
4576,79,261,TRANSFER
4577,79,20,TRANSFER
4578,79,48,TRANSFER
4579,79,356,TRANSFER
4580,79,52,TRANSFER
4581,79,53,TRANSFER
4582,79,17,TRANSFER
4583,79,63,TRANSFER
4584,79,6,TRANSFER
4585,79,77,TRANSFER
4586,79,719,TRANSFER
4587,79,83,TRANSFER
4588,79,58,TRANSFER
4589,79,15,TRANSFER
4590,79,156,TRANSFER
4591,80,1239,TRANSFER
4592,80,31,TRANSFER
4593,80,35,TRANSFER
4594,80,476,TRANSFER
4595,80,4,TRANSFER
4596,80,1328,TRANSFER
4597,80,33,TRANSFER
4598,80,39,TRANSFER
4599,80,15,TRANSFER
4600,80,127,TRANSFER
4601,80,26,TRANSFER
4602,80,75,TRANSFER
4603,80,6,TRANSFER
4604,80,13,TRANSFER
4605,80,12,TRANSFER
4606,80,445,TRANSFER
4607,80,329,TRANSFER
4608,80,1,TRANSFER
4609,80,208,TRANSFER
4610,80,334,TRANSFER
4611,80,1023,TRANSFER
4612,80,23,TRANSFER
4613,80,22,TRANSFER
4614,80,49,TRANSFER
4615,80,20,TRANSFER
4616,81,24,TRANSFER
4617,81,1245,TRANSFER
4618,81,11,TRANSFER
4619,81,79,TRANSFER
4620,81,1088,TRANSFER
4621,81,18,TRANSFER
4622,81,4,TRANSFER
4623,81,46,TRANSFER
4624,81,111,TRANSFER
4625,81,769,TRANSFER
4626,81,368,TRANSFER
4627,81,313,TRANSFER
4628,81,579,TRANSFER
4629,81,62,TRANSFER
4630,81,948,TRANSFER
4631,81,49,TRANSFER
4632,81,20,TRANSFER
4633,81,83,TRANSFER
4634,81,44,TRANSFER
4635,81,306,TRANSFER
4636,81,1155,TRANSFER
4637,81,101,TRANSFER
4638,81,34,TRANSFER
4639,81,48,TRANSFER
4640,81,12,TRANSFER
4641,82,37,TRANSFER
4642,82,17,TRANSFER
4643,82,68,TRANSFER
4644,82,708,TRANSFER
4645,82,32,TRANSFER
4646,82,84,TRANSFER
4647,82,40,TRANSFER
4648,82,21,TRANSFER
4649,82,29,TRANSFER
4650,82,31,TRANSFER
4651,82,22,TRANSFER
4652,82,53,TRANSFER
4653,82,63,TRANSFER
4654,82,35,TRANSFER
4655,82,171,TRANSFER
4656,82,10,TRANSFER
4657,82,26,TRANSFER
4658,82,78,TRANSFER
4659,82,295,TRANSFER
4660,82,665,TRANSFER
4661,82,566,TRANSFER
4662,82,118,TRANSFER
4663,82,23,TRANSFER
4664,82,952,TRANSFER
4665,82,326,TRANSFER
4666,83,723,TRANSFER
4667,83,62,TRANSFER
4668,83,26,TRANSFER
4669,83,27,TRANSFER
4670,83,39,TRANSFER
4671,83,28,TRANSFER
4672,83,265,TRANSFER
4673,83,30,TRANSFER
4674,83,284,TRANSFER
4675,83,87,TRANSFER
4676,83,98,TRANSFER
4677,83,485,TRANSFER
4678,83,567,TRANSFER
4679,83,33,TRANSFER
4680,83,6,TRANSFER
4681,83,32,TRANSFER
4682,83,150,TRANSFER
4683,83,8,TRANSFER
4684,83,20,TRANSFER
4685,83,5,TRANSFER
4686,83,31,TRANSFER
4687,83,22,TRANSFER
4688,83,922,TRANSFER
4689,83,115,TRANSFER
4690,84,133,TRANSFER
4691,84,706,TRANSFER
4692,84,86,TRANSFER
4693,84,10,TRANSFER
4694,84,20,TRANSFER
4695,84,65,TRANSFER
4696,84,12,TRANSFER
4697,84,32,TRANSFER
4698,84,108,TRANSFER
4699,84,97,TRANSFER
4700,84,49,TRANSFER
4701,84,436,TRANSFER
4702,84,30,TRANSFER
4703,84,342,TRANSFER
4704,84,47,TRANSFER
4705,84,110,TRANSFER
4706,84,212,TRANSFER
4707,84,202,TRANSFER
4708,84,391,TRANSFER
4709,84,44,TRANSFER
4710,84,920,TRANSFER
4711,84,645,TRANSFER
4712,84,5,TRANSFER
4713,84,26,TRANSFER
4714,84,50,TRANSFER
4715,84,55,TRANSFER
4716,84,111,TRANSFER
4717,85,328,TRANSFER
4718,85,32,TRANSFER
4719,85,6,TRANSFER
4720,85,67,TRANSFER
4721,85,568,TRANSFER
4722,85,146,TRANSFER
4723,85,52,TRANSFER
4724,85,106,TRANSFER
4725,85,87,TRANSFER
4726,85,234,TRANSFER
4727,85,21,TRANSFER
4728,85,756,TRANSFER
4729,85,291,TRANSFER
4730,85,72,TRANSFER
4731,85,210,TRANSFER
4732,85,96,TRANSFER
4733,85,4,TRANSFER
4734,85,582,TRANSFER
4735,85,717,TRANSFER
4736,85,44,TRANSFER
4737,85,109,TRANSFER
4738,85,340,TRANSFER
4739,85,23,TRANSFER
4740,85,42,TRANSFER
4741,85,99,TRANSFER
4742,86,151,TRANSFER
4743,86,165,TRANSFER
4744,86,6,TRANSFER
4745,86,16,TRANSFER
4746,86,327,TRANSFER
4747,86,244,TRANSFER
4748,86,4,TRANSFER
4749,86,53,TRANSFER
4750,86,19,TRANSFER
4751,86,39,TRANSFER
4752,86,22,TRANSFER
4753,86,32,TRANSFER
4754,86,65,TRANSFER
4755,86,172,TRANSFER
4756,86,15,TRANSFER
4757,86,12,TRANSFER
4758,86,884,TRANSFER
4759,86,132,TRANSFER
4760,86,10,TRANSFER
4761,86,11,TRANSFER
4762,86,8,TRANSFER
4763,86,84,TRANSFER
4764,86,1250,TRANSFER
4765,86,167,TRANSFER
4766,86,1025,TRANSFER
4767,86,7,TRANSFER
4768,87,63,TRANSFER
4769,87,736,TRANSFER
4770,87,97,TRANSFER
4771,87,41,TRANSFER
4772,87,337,TRANSFER
4773,87,35,TRANSFER
4774,87,15,TRANSFER
4775,87,21,TRANSFER
4776,87,747,TRANSFER
4777,87,34,TRANSFER
4778,87,17,TRANSFER
4779,87,199,TRANSFER
4780,87,23,TRANSFER
4781,87,117,TRANSFER
4782,87,442,TRANSFER
4783,87,95,TRANSFER
4784,87,124,TRANSFER
4785,87,1251,TRANSFER
4786,87,338,TRANSFER
4787,87,43,TRANSFER
4788,87,39,TRANSFER
4789,87,40,TRANSFER
4790,87,54,TRANSFER
4791,87,233,TRANSFER
4792,87,85,TRANSFER
4793,87,60,TRANSFER
4794,87,20,TRANSFER
4795,88,86,TRANSFER
4796,88,720,TRANSFER
4797,88,28,TRANSFER
4798,88,14,TRANSFER
4799,88,329,TRANSFER
4800,88,126,TRANSFER
4801,88,34,TRANSFER
4802,88,124,TRANSFER
4803,88,695,TRANSFER
4804,88,2,TRANSFER
4805,88,722,TRANSFER
4806,88,92,TRANSFER
4807,88,778,TRANSFER
4808,88,958,TRANSFER
4809,88,32,TRANSFER
4810,88,147,TRANSFER
4811,88,311,TRANSFER
4812,88,38,TRANSFER
4813,88,39,TRANSFER
4814,88,302,TRANSFER
4815,88,153,TRANSFER
4816,88,569,TRANSFER
4817,88,24,TRANSFER
4818,88,52,TRANSFER
4819,88,323,TRANSFER
4820,88,16,TRANSFER
4821,89,27,TRANSFER
4822,89,463,TRANSFER
4823,89,480,TRANSFER
4824,89,19,TRANSFER
4825,89,10,TRANSFER
4826,89,21,TRANSFER
4827,89,22,TRANSFER
4828,89,3,TRANSFER
4829,89,1043,TRANSFER
4830,89,766,TRANSFER
4831,89,304,TRANSFER
4832,89,32,TRANSFER
4833,89,285,TRANSFER
4834,89,987,TRANSFER
4835,89,341,TRANSFER
4836,89,40,TRANSFER
4837,89,208,TRANSFER
4838,89,109,TRANSFER
4839,89,142,TRANSFER
4840,89,25,TRANSFER
4841,89,49,TRANSFER
4842,89,31,TRANSFER
4843,89,243,TRANSFER
4844,89,213,TRANSFER
4845,90,18,TRANSFER
4846,90,35,TRANSFER
4847,90,73,TRANSFER
4848,90,114,TRANSFER
4849,90,28,TRANSFER
4850,90,81,TRANSFER
4851,90,348,TRANSFER
4852,90,34,TRANSFER
4853,90,11,TRANSFER
4854,90,16,TRANSFER
4855,90,252,TRANSFER
4856,90,51,TRANSFER
4857,90,3,TRANSFER
4858,90,52,TRANSFER
4859,90,23,TRANSFER
4860,90,709,TRANSFER
4861,90,24,TRANSFER
4862,90,6,TRANSFER
4863,90,33,TRANSFER
4864,90,387,TRANSFER
4865,90,30,TRANSFER
4866,90,1012,TRANSFER
4867,90,63,TRANSFER
4868,90,726,TRANSFER
4869,90,17,TRANSFER
4870,91,24,TRANSFER
4871,91,260,TRANSFER
4872,91,3,TRANSFER
4873,91,1198,TRANSFER
4874,91,134,TRANSFER
4875,91,4,TRANSFER
4876,91,109,TRANSFER
4877,91,26,TRANSFER
4878,91,64,TRANSFER
4879,91,34,TRANSFER
4880,91,66,TRANSFER
4881,91,726,TRANSFER
4882,91,733,TRANSFER
4883,91,53,TRANSFER
4884,91,70,TRANSFER
4885,91,42,TRANSFER
4886,92,612,TRANSFER
4887,92,37,TRANSFER
4888,92,26,TRANSFER
4889,92,17,TRANSFER
4890,92,23,TRANSFER
4891,92,19,TRANSFER
4892,92,18,TRANSFER
4893,92,24,TRANSFER
4894,92,711,TRANSFER
4895,92,11,TRANSFER
4896,92,122,TRANSFER
4897,92,35,TRANSFER
4898,92,39,TRANSFER
4899,92,14,TRANSFER
4900,92,29,TRANSFER
4901,92,31,TRANSFER
4902,92,362,TRANSFER
4903,93,120,TRANSFER
4904,93,19,TRANSFER
4905,93,150,TRANSFER
4906,93,244,TRANSFER
4907,93,310,TRANSFER
4908,93,22,TRANSFER
4909,93,660,TRANSFER
4910,93,33,TRANSFER
4911,93,79,TRANSFER
4912,93,20,TRANSFER
4913,93,656,TRANSFER
4914,93,215,TRANSFER
4915,93,4,TRANSFER
4916,93,334,TRANSFER
4917,93,16,TRANSFER
4918,93,89,TRANSFER
4919,93,39,TRANSFER
4920,93,29,TRANSFER
8375,93,9,TRANSFER
4921,94,17,TRANSFER
4922,94,46,TRANSFER
4923,94,86,TRANSFER
4924,94,1213,TRANSFER
4925,94,31,TRANSFER
4926,94,24,TRANSFER
4927,94,153,TRANSFER
4928,94,19,TRANSFER
4929,94,22,TRANSFER
4930,94,91,TRANSFER
4931,94,34,TRANSFER
4932,94,21,TRANSFER
4933,94,158,TRANSFER
4934,94,16,TRANSFER
4935,94,1244,TRANSFER
4936,94,32,TRANSFER
4937,95,989,TRANSFER
4938,95,33,TRANSFER
4939,95,143,TRANSFER
4940,95,24,TRANSFER
4941,95,346,TRANSFER
4942,95,51,TRANSFER
4943,95,30,TRANSFER
4944,95,55,TRANSFER
4945,95,3,TRANSFER
4946,95,1160,TRANSFER
4947,95,15,TRANSFER
4948,95,313,TRANSFER
4949,95,7,TRANSFER
4950,95,19,TRANSFER
4951,95,165,TRANSFER
4952,95,981,TRANSFER
4953,95,18,TRANSFER
4954,95,35,TRANSFER
4955,96,24,TRANSFER
4956,96,3,TRANSFER
4957,96,51,TRANSFER
4958,96,368,TRANSFER
4959,96,305,TRANSFER
4960,96,32,TRANSFER
4961,96,1397,TRANSFER
4962,96,42,TRANSFER
4963,96,28,TRANSFER
4964,96,31,TRANSFER
4965,96,181,TRANSFER
4966,96,202,TRANSFER
4967,96,335,TRANSFER
4968,96,11,TRANSFER
4969,96,152,TRANSFER
4970,96,12,TRANSFER
4971,96,17,TRANSFER
4972,97,980,TRANSFER
4973,97,28,TRANSFER
4974,97,1239,TRANSFER
4975,97,19,TRANSFER
4976,97,38,TRANSFER
4977,97,1236,TRANSFER
4978,97,67,TRANSFER
4979,97,1195,TRANSFER
4980,97,10,TRANSFER
4981,97,24,TRANSFER
4982,97,81,TRANSFER
4983,97,1182,TRANSFER
4984,97,46,TRANSFER
4985,97,65,TRANSFER
4986,97,20,TRANSFER
4987,97,39,TRANSFER
4988,97,13,TRANSFER
4989,97,159,TRANSFER
4990,98,25,TRANSFER
4991,98,343,TRANSFER
4992,98,300,TRANSFER
4993,98,51,TRANSFER
4994,98,41,TRANSFER
4995,98,158,TRANSFER
4996,98,91,TRANSFER
4997,98,77,TRANSFER
4998,98,31,TRANSFER
4999,98,79,TRANSFER
5000,98,29,TRANSFER
5001,98,534,TRANSFER
5002,98,113,TRANSFER
5003,98,23,TRANSFER
5004,98,34,TRANSFER
5005,98,162,TRANSFER
5006,98,65,TRANSFER
5007,99,43,TRANSFER
5008,99,18,TRANSFER
5009,99,125,TRANSFER
5010,99,73,TRANSFER
5011,99,17,TRANSFER
5012,99,26,TRANSFER
5013,99,9,TRANSFER
5014,99,36,TRANSFER
5015,99,38,TRANSFER
5016,99,203,TRANSFER
5017,99,128,TRANSFER
5018,99,347,TRANSFER
5019,99,14,TRANSFER
5020,99,109,TRANSFER
5021,99,75,TRANSFER
5022,99,129,TRANSFER
5023,99,15,TRANSFER
5024,99,20,TRANSFER
5025,100,26,TRANSFER
5026,100,717,TRANSFER
5027,100,183,TRANSFER
5028,100,49,TRANSFER
5029,100,28,TRANSFER
5030,100,37,TRANSFER
5031,100,24,TRANSFER
5032,100,228,TRANSFER
5033,100,4,TRANSFER
5034,100,12,TRANSFER
5035,100,44,TRANSFER
5036,100,31,TRANSFER
5037,100,187,TRANSFER
5038,100,41,TRANSFER
5039,100,77,TRANSFER
5040,100,112,TRANSFER
